doi	fk_idx	cole_idx	date
tp2012123	18.9	28.77	2012-11-20T00:00:00Z
nclimate1461	18.3	30.04	2012-04-01T00:00:00Z
nclimate1465	19.2	29.35	2012-04-08T00:00:00Z
nclimate1473	18.6	29.39	2012-04-01T00:00:00Z
nphoton.2012.106	23.2	18.69	2012-05-02T00:00:00Z
nphoton.2012.101	17.3	17.76	2012-05-02T00:00:00Z
nphoton.2012.85	21.0	23.03	2012-05-02T00:00:00Z
nphoton.2012.89	14.8	20.07	2012-05-02T00:00:00Z
nphoton.2012.78	21.1	19.68	2012-05-02T00:00:00Z
nphoton.2012.102	13.5	14.5	2012-05-02T00:00:00Z
ismej2012100	14.7	38.0	2012-11-20T00:00:00Z
mi2012125	18.3	28.99	2012-12-12T00:00:00Z
nphoton.2012.67	15.0	19.25	2012-03-30T00:00:00Z
nphoton.2012.68	18.7	24.25	2012-03-30T00:00:00Z
mi201293	16.7	25.16	2012-10-03T00:00:00Z
mi201292	16.6	22.56	2012-10-03T00:00:00Z
nphoton.2012.114	18.3	22.68	2012-05-29T00:00:00Z
nphoton.2012.122	22.3	23.33	2012-05-29T00:00:00Z
nphoton.2012.115	19.1	26.57	2012-05-29T00:00:00Z
nphoton.2012.117	29.0	66.93	2012-05-29T00:00:00Z
nphoton.2012.28	15.3	21.28	2012-02-29T00:00:00Z
nphoton.2012.38	21.2	25.87	2012-02-29T00:00:00Z
nphoton.2012.25	17.3	21.05	2012-02-29T00:00:00Z
nphoton.2012.29	15.5	22.74	2012-02-29T00:00:00Z
nphoton.2012.175	18.7	29.28	2012-07-31T00:00:00Z
nphoton.2011.349	13.9	16.06	2012-02-01T00:00:00Z
nphoton.2012.6	20.2	35.13	2012-02-01T00:00:00Z
nphoton.2012.8	14.2	15.95	2012-02-01T00:00:00Z
nphoton.2012.7	12.8	14.04	2012-02-01T00:00:00Z
mi201287	17.0	25.69	2012-09-19T00:00:00Z
mi201289	16.9	26.09	2012-09-19T00:00:00Z
mi201284	17.8	28.29	2012-09-19T00:00:00Z
mi201286	18.5	23.78	2012-09-19T00:00:00Z
mi201290	16.6	27.36	2012-09-19T00:00:00Z
nphoton.2012.103	15.5	22.91	2012-05-02T00:00:00Z
mi2012115	20.6	29.17	2012-12-05T00:00:00Z
nrneurol.2012.211	8.0	16.73	2012-10-16T00:00:00Z
nrneph.2012.147	14.8	16.13	2012-07-24T00:00:00Z
nrneph.2012.149	16.6	18.39	2012-07-24T00:00:00Z
nrneurol.2012.217	19.3	20.49	2012-10-16T00:00:00Z
nrneurol.2012.152	14.3	17.28	2012-07-24T00:00:00Z
nrneurol.2012.154	13.3	15.13	2012-07-24T00:00:00Z
nrrheum.2012.186	21.6	14.06	2012-10-16T00:00:00Z
nphys2399	17.4	41.28	2012-08-01T00:00:00Z
nrrheum.2012.122	74.1	188.47	2012-07-24T00:00:00Z
nchembio.1090	17.9	24.94	2012-10-17T00:00:00Z
nrrheum.2012.124	10.5	11.54	2012-07-24T00:00:00Z
nchembio.1088	17.7	22.33	2012-10-17T00:00:00Z
nrendo.2012.136	16.2	19.6	2012-07-31T00:00:00Z
nrneph.2012.150	17.2	19.14	2012-07-24T00:00:00Z
nchembio.1028	18.4	32.63	2012-07-22T00:00:00Z
nrneph.2012.148	13.3	15.08	2012-07-24T00:00:00Z
nrrheum.2012.177	16.3	24.53	2012-10-16T00:00:00Z
nphys2392	18.2	20.14	2012-08-01T00:00:00Z
nrneurol.2012.149	21.1	15.15	2012-07-24T00:00:00Z
nrneurol.2012.153	18.0	19.09	2012-07-24T00:00:00Z
nrneph.2012.158	24.1	44.15	2012-07-24T00:00:00Z
nrneurol.2012.155	11.5	14.09	2012-07-24T00:00:00Z
nphys2401	14.7	36.01	2012-08-01T00:00:00Z
nrendo.2012.133	19.6	23.2	2012-07-24T00:00:00Z
nrrheum.2012.123	20.9	26.81	2012-07-24T00:00:00Z
nphys2403	11.5	27.98	2012-08-01T00:00:00Z
nrendo.2012.135	74.1	187.19	2012-07-31T00:00:00Z
nchembio.1089	15.8	23.13	2012-10-17T00:00:00Z
nrrheum.2012.127	15.1	10.51	2012-07-24T00:00:00Z
nrneurol.2012.103	23.4	21.19	2012-06-12T00:00:00Z
nphys2327	18.4	34.65	2012-05-27T00:00:00Z
nchembio.1016	16.1	41.63	2012-06-18T00:00:00Z
nchembio.964	17.7	31.31	2012-05-27T00:00:00Z
nphys2432	20.0	28.78	2012-09-23T00:00:00Z
nchembio.1011	12.7	32.35	2012-06-18T00:00:00Z
lsa20128	16.3	24.53	2012-04-27T00:00:00Z
oncsis201224	16.7	24.82	2012-08-27T00:00:00Z
lsa20122	16.5	28.46	2012-03-29T00:00:00Z
lsa20126	17.8	28.99	2012-04-13T00:00:00Z
oncsis20126	17.0	25.51	2012-03-26T00:00:00Z
lsa201222	17.7	26.91	2012-08-03T00:00:00Z
oncsis20121	17.3	26.03	2012-02-20T00:00:00Z
oncsis201220	16.1	25.57	2012-07-16T00:00:00Z
oncsis201222	16.5	25.46	2012-07-16T00:00:00Z
oncsis201221	18.1	28.18	2012-07-09T00:00:00Z
oncsis201219	17.2	26.79	2012-07-02T00:00:00Z
oncsis201223	19.3	26.1	2012-07-09T00:00:00Z
oncsis201216	17.2	27.48	2012-07-02T00:00:00Z
oncsis201214	19.1	27.03	2012-06-25T00:00:00Z
oncsis201218	17.9	27.94	2012-06-25T00:00:00Z
lsa201224	17.0	28.06	2012-08-31T00:00:00Z
oncsis201215	17.8	27.49	2012-06-11T00:00:00Z
oncsis201213	18.8	26.28	2012-06-04T00:00:00Z
oncsis201212	17.3	24.82	2012-06-04T00:00:00Z
lsa201212	19.2	31.55	2012-05-25T00:00:00Z
oncsis20129	18.3	24.48	2012-05-07T00:00:00Z
oncsis201211	19.5	26.57	2012-05-07T00:00:00Z
lsa201210	17.3	25.63	2012-05-11T00:00:00Z
oncsis201210	19.1	29.64	2012-04-30T00:00:00Z
nclimate1702	18.4	30.67	2012-10-07T00:00:00Z
ncomms2017	17.5	29.28	2012-08-28T00:00:00Z
ncomms2035	17.7	27.71	2012-08-28T00:00:00Z
ncomms1972	16.8	28.34	2012-07-24T00:00:00Z
ncomms1974	15.9	26.83	2012-07-24T00:00:00Z
ncomms1980	17.6	28.87	2012-07-31T00:00:00Z
ncomms1967	18.1	29.05	2012-07-24T00:00:00Z
ncomms1973	17.4	26.61	2012-07-24T00:00:00Z
ncomms1983	17.3	30.08	2012-07-31T00:00:00Z
nclimate1694	17.1	26.9	2012-09-30T00:00:00Z
nclimate1691	18.6	33.45	2012-09-30T00:00:00Z
ncomms2015	14.9	25.5	2012-08-21T00:00:00Z
ncomms2014	17.0	27.02	2012-08-21T00:00:00Z
ncomms1956	18.0	28.53	2012-07-17T00:00:00Z
ncomms1960	18.0	29.28	2012-07-17T00:00:00Z
ncomms1958	17.5	29.04	2012-07-17T00:00:00Z
ncomms1966	16.5	27.36	2012-07-17T00:00:00Z
ncomms1951	18.8	33.34	2012-07-17T00:00:00Z
ncomms1949	16.5	28.87	2012-07-17T00:00:00Z
ncomms1957	16.0	22.96	2012-07-17T00:00:00Z
ncomms1959	17.5	28.87	2012-07-17T00:00:00Z
ncomms1934	16.0	26.83	2012-07-17T00:00:00Z
nclimate1686	19.4	31.95	2012-09-23T00:00:00Z
nclimate1687	18.4	26.74	2012-09-23T00:00:00Z
ncomms2008	17.6	28.0	2012-08-14T00:00:00Z
ncomms1948	16.0	24.24	2012-07-10T00:00:00Z
ncomms1917	16.6	26.2	2012-07-03T00:00:00Z
ncomms1941	16.9	30.78	2012-07-03T00:00:00Z
ncomms1939	17.8	28.7	2012-07-03T00:00:00Z
ncomms1928	20.4	36.23	2012-07-03T00:00:00Z
ncomms1938	17.8	28.64	2012-07-03T00:00:00Z
nrclinonc.2012.180	17.6	15.97	2012-10-02T00:00:00Z
nrclinonc.2012.110	17.3	20.42	2012-06-19T00:00:00Z
nmeth.1995	8.0	16.4	2012-04-27T00:00:00Z
nrgastro.2012.170	76.4	189.74	2012-09-04T00:00:00Z
nrurol.2012.168	71.7	187.19	2012-09-05T00:00:00Z
nrclinonc.2012.100-c1	17.8	27.08	2012-09-04T00:00:00Z
nmeth.1996	12.3	18.88	2012-04-27T00:00:00Z
nrurol.2012.84	17.4	13.3	2012-04-24T00:00:00Z
nrurol.2012.71	71.7	185.86	2012-04-17T00:00:00Z
nmeth.2085	19.3	33.05	2012-07-01T00:00:00Z
nmeth.2030	20.7	35.08	2012-07-01T00:00:00Z
nmeth.2077	20.3	32.01	2012-07-01T00:00:00Z
nmeth.2117	71.7	182.03	2012-07-30T00:00:00Z
nmeth.2119	21.7	18.11	2012-07-30T00:00:00Z
nrcardio.2012.112	18.0	22.1	2012-07-31T00:00:00Z
nrclinonc.2012.134	18.4	19.03	2012-07-31T00:00:00Z
nmeth.2120	15.0	15.5	2012-07-30T00:00:00Z
nrclinonc.2012.129	17.6	18.74	2012-07-31T00:00:00Z
nrurol.2012.185	18.0	28.53	2012-11-07T00:00:00Z
nmeth.2187	24.4	14.0	2012-09-27T00:00:00Z
nrcardio.2012.83	21.5	19.85	2012-06-05T00:00:00Z
nmeth.2189	16.1	15.84	2012-09-27T00:00:00Z
nrcardio.2012.85	9.6	11.76	2012-06-05T00:00:00Z
nrcardio.2012.87	20.3	23.49	2012-06-12T00:00:00Z
nrrheum.2012.176	20.0	29.0	2012-10-23T00:00:00Z
vital1537	71.5	186.37	
vital1576	71.5	186.37	
nrcardio.2012.89	20.3	19.79	2012-06-12T00:00:00Z
nrrheum.2012.178	19.2	20.77	2012-10-23T00:00:00Z
vital1539	14.5	12.78	
vital1543	14.6	13.81	
vital1578	71.5	186.37	
srep00789	14.9	24.51	2012-11-09T00:00:00Z
srep00827	17.8	28.52	2012-11-09T00:00:00Z
srep00790	20.1	32.0	2012-11-09T00:00:00Z
srep00792	15.8	27.94	2012-11-09T00:00:00Z
srep00826	17.5	28.64	2012-11-09T00:00:00Z
srep00830	16.7	25.91	2012-11-09T00:00:00Z
nclimate1357	16.8	26.61	2012-01-15T00:00:00Z
srep00832	15.3	22.21	2012-11-09T00:00:00Z
srep00801	17.3	26.15	2012-11-09T00:00:00Z
nclimate1344	17.0	24.53	2012-01-10T00:00:00Z
srep00994	15.1	24.11	2012-12-18T00:00:00Z
srep00996	16.1	25.79	2012-12-18T00:00:00Z
srep00991	16.7	27.25	2012-12-18T00:00:00Z
srep00989	16.7	25.74	2012-12-18T00:00:00Z
srep00795	16.0	25.33	2012-11-08T00:00:00Z
srep00812	17.0	24.24	2012-11-08T00:00:00Z
srep00814	17.1	29.56	2012-11-08T00:00:00Z
srep00816	16.4	27.07	2012-11-07T00:00:00Z
srep00784	17.0	30.78	2012-11-07T00:00:00Z
srep00824	16.5	24.93	2012-11-08T00:00:00Z
srep00815	19.0	27.08	2012-11-08T00:00:00Z
srep00819	16.5	26.32	2012-11-08T00:00:00Z
srep00978	16.9	25.57	2012-12-17T00:00:00Z
srep00986	16.7	23.65	2012-12-17T00:00:00Z
srep00985	18.2	31.65	2012-12-17T00:00:00Z
nclimate1733	27.3	42.05	2012-11-27T00:00:00Z
nclimate1708	22.5	40.55	2012-09-27T00:00:00Z
srep00980	16.7	26.09	2012-12-14T00:00:00Z
nclimate1709	19.0	47.16	2012-09-27T00:00:00Z
srep00724	17.6	23.32	2012-10-11T00:00:00Z
srep00977	18.2	27.66	2012-12-14T00:00:00Z
ncomms1630	17.9	27.25	2012-01-10T00:00:00Z
ncomms1636	17.8	30.09	2012-01-10T00:00:00Z
ncomms1644	16.8	26.09	2012-01-24T00:00:00Z
ncomms1646	16.8	28.01	2012-01-17T00:00:00Z
ncomms1650	16.5	28.87	2012-01-24T00:00:00Z
ncomms1652	16.6	25.69	2012-01-17T00:00:00Z
ncomms1654	17.5	30.49	2012-01-24T00:00:00Z
ncomms1656	16.5	30.42	2012-01-31T00:00:00Z
ncomms1625	16.8	27.47	2012-01-10T00:00:00Z
ncomms1631	16.1	26.54	2012-01-17T00:00:00Z
ncomms1629	19.0	30.78	2012-01-10T00:00:00Z
ncomms1643	16.5	27.65	2012-01-24T00:00:00Z
ncomms1653	17.0	26.96	2012-01-24T00:00:00Z
ncomms1616	16.5	27.3	2012-01-03T00:00:00Z
ncomms1655	18.2	28.41	2012-01-17T00:00:00Z
ncomms1622	18.0	27.49	2012-01-10T00:00:00Z
ncomms1661	16.9	27.37	2012-01-31T00:00:00Z
ncomms1400	16.4	26.71	2012-01-31T00:00:00Z
ncomms1399	17.6	27.98	2012-01-31T00:00:00Z
ncomms1769	17.6	28.17	2012-04-03T00:00:00Z
ncomms1777	17.3	28.46	2012-04-10T00:00:00Z
ncomms1781	17.7	28.52	2012-04-10T00:00:00Z
ncomms1766	18.3	26.44	2012-04-03T00:00:00Z
ncomms1776	16.5	25.56	2012-04-10T00:00:00Z
ncomms1755	19.4	28.24	2012-03-27T00:00:00Z
ncomms1759	15.9	28.34	2012-03-27T00:00:00Z
ncomms1765	18.9	29.81	2012-04-03T00:00:00Z
nclimate1630	16.1	23.25	2012-09-23T00:00:00Z
nclimate1600	15.8	25.22	2012-06-24T00:00:00Z
cddis2012183	16.0	24.99	2012-12-20T00:00:00Z
cddis2012185	18.9	26.91	2012-12-20T00:00:00Z
cddis2012189	19.0	27.55	2012-12-20T00:00:00Z
nmeth.2148	19.4	34.72	2012-09-02T00:00:00Z
nmeth.2152	18.5	32.17	2012-09-02T00:00:00Z
nrrheum.2012.188	18.7	28.02	2012-11-13T00:00:00Z
nmeth.2249	18.6	32.52	2012-11-11T00:00:00Z
nrclinonc.2012.185	21.3	21.35	2012-10-16T00:00:00Z
nmeth.2197	10.0	18.88	2012-09-27T00:00:00Z
nrcardio.2012.139	24.0	21.94	2012-09-25T00:00:00Z
nrneurol.2012.231	17.9	23.2	2012-11-13T00:00:00Z
nrgastro.2012.190	16.2	15.83	2012-09-25T00:00:00Z
nrclinonc.2012.173	22.0	19.16	2012-09-25T00:00:00Z
nrendo.2012.205	17.1	26.02	2012-11-13T00:00:00Z
nrgastro.2012.188	16.8	21.86	2012-09-25T00:00:00Z
nrgastro.2012.192	17.8	24.54	2012-09-25T00:00:00Z
nmeth.2194	10.9	22.17	2012-09-27T00:00:00Z
nrurol.2012.203	12.0	16.64	2012-11-13T00:00:00Z
nmeth.2198	10.9	22.81	2012-09-27T00:00:00Z
nmeth.2201	10.0	21.2	2012-09-27T00:00:00Z
nrclinonc.2012.199	78.8	191.02	2012-11-13T00:00:00Z
nrrheum.2012.193	16.4	27.42	2012-11-13T00:00:00Z
nrgastro.2012.191	18.5	17.24	2012-09-25T00:00:00Z
nrcardio.2012.154	16.9	17.53	2012-11-13T00:00:00Z
nrendo.2012.210	19.1	20.66	2012-11-13T00:00:00Z
nrgastro.2012.189	15.0	15.15	2012-09-25T00:00:00Z
nrneph.2012.245	22.9	42.01	2012-11-13T00:00:00Z
nrclinonc.2012.176	21.7	19.91	2012-09-25T00:00:00Z
nrurol.2012.193	25.2	21.48	2012-11-13T00:00:00Z
nrurol.2012.121	12.1	15.01	2012-06-05T00:00:00Z
nrneph.2012.247	19.2	23.73	2012-11-13T00:00:00Z
nrclinonc.2012.178	20.5	20.55	2012-09-25T00:00:00Z
nmeth.2158	12.3	23.52	2012-08-30T00:00:00Z
nmeth1566-929a	17.8	21.46	2012-08-30T00:00:00Z
nmeth.2161	10.9	21.54	2012-08-30T00:00:00Z
nmeth.2159	9.0	15.76	2012-08-30T00:00:00Z
srep00873	17.0	27.99	2012-11-20T00:00:00Z
srep00877	18.9	28.94	2012-11-19T00:00:00Z
srep00879	19.1	30.73	2012-11-20T00:00:00Z
srep00793	18.7	31.71	2012-11-16T00:00:00Z
srep00864	24.1	37.07	2012-11-16T00:00:00Z
srep00870	13.5	23.18	2012-11-16T00:00:00Z
srep00868	19.1	28.7	2012-11-16T00:00:00Z
nclimate1455	17.1	27.6	2012-03-18T00:00:00Z
srep00863	15.1	23.54	2012-11-16T00:00:00Z
srep00865	19.3	28.01	2012-11-15T00:00:00Z
srep00811	18.2	28.76	2012-11-15T00:00:00Z
srep00860	17.0	24.24	2012-11-15T00:00:00Z
nclimate1749	24.4	40.95	2012-11-27T00:00:00Z
nclimate1759	27.3	42.05	2012-11-27T00:00:00Z
nclimate1765	74.1	185.86	2012-11-27T00:00:00Z
nclimate1750	21.8	32.8	2012-11-27T00:00:00Z
nclimate1764	17.8	23.27	2012-11-27T00:00:00Z
srep00858	18.1	28.7	2012-11-14T00:00:00Z
srep00825	18.0	29.73	2012-11-14T00:00:00Z
nclimate1389	15.2	25.51	2012-02-14T00:00:00Z
srep00831	17.1	25.74	2012-11-14T00:00:00Z
srep00833	16.9	28.18	2012-11-12T00:00:00Z
srep00797	16.3	26.84	2012-11-12T00:00:00Z
srep00800	17.9	29.67	2012-11-12T00:00:00Z
srep00835	18.0	31.18	2012-11-12T00:00:00Z
srep00841	22.0	34.44	2012-11-13T00:00:00Z
srep00804	17.1	28.81	2012-11-13T00:00:00Z
srep00843	15.7	23.71	2012-11-13T00:00:00Z
nclimate1410	30.9	57.13	2012-02-12T00:00:00Z
srep00845	15.4	23.82	2012-11-13T00:00:00Z
srep00851	17.4	27.83	2012-11-14T00:00:00Z
nrcardio.2012.88	17.2	18.05	2012-06-12T00:00:00Z
vital1538	71.7	182.03	
vital1579	71.5	186.37	
nmeth.2203	14.5	38.35	2012-09-27T00:00:00Z
vital1546	37.0	17.95	
nrcardio.2012.81	76.4	188.47	2012-06-05T00:00:00Z
nrurol.2012.119	21.6	18.0	2012-06-05T00:00:00Z
nrurol.2012.123	17.7	18.51	2012-06-05T00:00:00Z
nmeth.1925	19.3	36.0	2012-03-11T00:00:00Z
nmeth.2168	18.0	20.02	2012-08-30T00:00:00Z
nmeth.1904	17.5	26.15	2012-03-04T00:00:00Z
nmeth.2145	16.6	23.44	2012-08-30T00:00:00Z
nmeth.1928	15.6	25.74	2012-03-11T00:00:00Z
nmeth.1932	15.9	23.95	2012-03-18T00:00:00Z
nmeth.2165	14.5	14.92	2012-08-30T00:00:00Z
nmeth.1903	17.1	26.38	2012-03-04T00:00:00Z
nmeth.2146	27.3	42.05	2012-08-30T00:00:00Z
nmeth.2136	12.1	29.48	2012-07-30T00:00:00Z
nmeth.2074	21.7	38.33	2012-06-17T00:00:00Z
nmeth.2071	17.8	30.09	2012-06-10T00:00:00Z
nrclinonc.2012.184	18.1	26.56	2012-10-09T00:00:00Z
nrclinonc.2012.124	14.8	19.2	2012-07-17T00:00:00Z
nrclinonc.2012.182	15.5	21.27	2012-10-09T00:00:00Z
nmeth.2050	15.9	36.55	2012-05-30T00:00:00Z
nmeth.2013	18.9	28.7	2012-05-06T00:00:00Z
nrclinonc.2012.93	12.9	12.59	2012-05-29T00:00:00Z
nmeth.2054	8.2	17.23	2012-05-30T00:00:00Z
nrclinonc.2012.95	20.6	17.76	2012-05-29T00:00:00Z
nrgastro.2012.102	20.9	17.94	2012-05-22T00:00:00Z
nmeth.2056	15.9	38.0	2012-05-30T00:00:00Z
cddis2012130	16.4	23.6	2012-10-11T00:00:00Z
cddis2012138	17.5	26.03	2012-10-11T00:00:00Z
cddis2012142	16.3	25.22	2012-10-11T00:00:00Z
cddis2012144	19.0	28.01	2012-10-11T00:00:00Z
cddis2012146	18.0	25.52	2012-10-11T00:00:00Z
cddis2012141	16.6	24.82	2012-10-11T00:00:00Z
cddis2012139	16.5	22.97	2012-10-11T00:00:00Z
cddis2012145	19.0	30.55	2012-10-11T00:00:00Z
cddis2012149	17.4	26.9	2012-10-11T00:00:00Z
cddis2012132	17.0	26.85	2012-10-04T00:00:00Z
cddis2012134	15.9	25.22	2012-10-04T00:00:00Z
cddis2012136	16.5	24.24	2012-10-04T00:00:00Z
cddis2012140	17.0	25.8	2012-10-04T00:00:00Z
cddis2012133	17.5	25.28	2012-10-04T00:00:00Z
cddis2012137	17.4	26.44	2012-10-04T00:00:00Z
cddis2012129	13.7	34.53	2012-09-06T00:00:00Z
cddis2012135	18.1	28.12	2012-09-27T00:00:00Z
cddis2012131	17.8	26.39	2012-09-20T00:00:00Z
cddis2012123	13.9	32.16	2012-08-23T00:00:00Z
cddis2012147	17.1	22.68	2012-10-11T00:00:00Z
cddis201263	16.9	26.38	2012-06-07T00:00:00Z
cddis2012120	17.3	26.21	2012-09-13T00:00:00Z
cddis2012148	22.3	27.55	2012-10-18T00:00:00Z
cddis201252	17.6	25.0	2012-05-24T00:00:00Z
cddis2012124	17.1	25.8	2012-09-06T00:00:00Z
cddis2012113	17.5	26.5	2012-09-06T00:00:00Z
cddis2012125	17.4	26.15	2012-09-06T00:00:00Z
cddis2012127	16.5	23.55	2012-09-06T00:00:00Z
cddis2012104	12.7	32.16	2012-08-09T00:00:00Z
cddis201251	17.2	26.96	2012-05-17T00:00:00Z
cddis2012126	17.8	26.5	2012-08-30T00:00:00Z
cddis2012114	16.6	23.89	2012-08-30T00:00:00Z
nrurol.2012.62	17.1	15.85	2012-04-03T00:00:00Z
nmeth.2143	18.7	29.97	2012-08-26T00:00:00Z
nrrheum.2012.198	18.5	25.69	2012-11-20T00:00:00Z
nrneph.2012.248	16.9	26.9	2012-11-20T00:00:00Z
nrcardio.2012.126	17.6	17.58	2012-08-28T00:00:00Z
nrneph.2012.260	17.4	29.57	2012-11-20T00:00:00Z
nmeth.2157	9.8	20.2	2012-08-30T00:00:00Z
nrgastro.2012.167	76.4	189.74	2012-08-28T00:00:00Z
nrneurol.2012.226	17.2	24.58	2012-11-20T00:00:00Z
nrurol.2012.65	17.0	21.01	2012-04-03T00:00:00Z
nmeth.2127	7.1	16.29	2012-07-30T00:00:00Z
nmeth.2104	17.2	28.92	2012-07-15T00:00:00Z
nrurol.2012.190	25.2	20.37	2012-10-16T00:00:00Z
nmeth.2122	12.3	26.06	2012-07-30T00:00:00Z
nmeth.2124	10.5	24.36	2012-07-30T00:00:00Z
nmeth.2128	12.5	18.95	2012-07-30T00:00:00Z
nmeth.2105	17.6	25.63	2012-07-15T00:00:00Z
nmeth.2177	20.0	32.19	2012-09-02T00:00:00Z
nrurol.2012.180	71.7	187.19	2012-09-18T00:00:00Z
nrurol.2012.217	17.1	25.05	2012-11-27T00:00:00Z
nrneurol.2012.236	17.3	26.5	2012-11-27T00:00:00Z
nrneurol.2012.242	18.1	31.14	2012-11-27T00:00:00Z
nrurol.2012.50	16.1	16.06	2012-03-20T00:00:00Z
nrurol.2012.52	14.1	17.57	2012-03-20T00:00:00Z
nrurol.2012.172	19.3	17.3	2012-08-21T00:00:00Z
nrcardio.2012.120	16.3	18.27	2012-08-21T00:00:00Z
nrgastro.2012.36	12.3	13.92	2012-03-06T00:00:00Z
nrurol.2012.37	16.6	20.47	2012-03-13T00:00:00Z
nrgastro.2012.163	16.6	20.6	2012-08-21T00:00:00Z
nrclinonc.2012.152	20.5	22.0	2012-08-21T00:00:00Z
nrurol.2012.169	12.7	15.37	2012-08-21T00:00:00Z
nrcardio.2012.121	23.3	24.14	2012-08-21T00:00:00Z
nrurol.2012.40	14.9	16.94	2012-03-13T00:00:00Z
ngeo1409	15.4	20.53	2012-02-28T00:00:00Z
ngeo1413	21.5	38.5	2012-02-28T00:00:00Z
ngeo1389	23.7	41.92	2012-02-01T00:00:00Z
ngeo1410	13.1	17.69	2012-02-28T00:00:00Z
ngeo1408	14.5	20.99	2012-02-28T00:00:00Z
ngeo1412	20.4	30.16	2012-02-28T00:00:00Z
ngeo1420	14.8	15.5	2012-02-28T00:00:00Z
ngeo1386	16.4	20.53	2012-02-01T00:00:00Z
ngeo1459	71.7	180.7	2012-04-30T00:00:00Z
ngeo1366	16.9	27.89	2012-01-10T00:00:00Z
ngeo1448	71.7	180.7	2012-03-30T00:00:00Z
ngeo1423	27.3	42.05	2012-03-30T00:00:00Z
ngeo1376	23.6	36.08	2012-02-01T00:00:00Z
ngeo1383	27.3	42.05	2012-02-01T00:00:00Z
ngeo1385	36.3	63.35	2012-02-01T00:00:00Z
ngeo1382	17.9	24.94	2012-02-01T00:00:00Z
ngeo1384	34.5	70.18	2012-02-01T00:00:00Z
mi201264	16.8	22.56	2012-08-20T00:00:00Z
ngeo1475	18.4	31.59	2012-05-27T00:00:00Z
mi201294	56.5	129.11	2012-10-25T00:00:00Z
mi201272	17.6	28.17	2012-08-01T00:00:00Z
ngeo1428	17.4	30.49	2012-03-30T00:00:00Z
ngeo1391	19.8	33.23	2012-02-26T00:00:00Z
mi201242	16.2	27.36	2012-06-20T00:00:00Z
mi201251	15.3	25.45	2012-06-27T00:00:00Z
mi201237	16.8	25.4	2012-06-06T00:00:00Z
mi201241	17.3	28.93	2012-06-13T00:00:00Z
mi201239	16.4	26.32	2012-06-06T00:00:00Z
mi201243	16.2	28.23	2012-06-13T00:00:00Z
mi201232	17.1	25.16	2012-05-23T00:00:00Z
mi201236	17.8	25.27	2012-05-23T00:00:00Z
mi201238	16.6	28.0	2012-05-30T00:00:00Z
mi201235	17.2	28.05	2012-05-23T00:00:00Z
npre.2012.6988.1	-15.7	-15.81	2012-03-14T00:00:00Z
npre.2012.7005.1	-15.7	-15.81	2012-03-20T00:00:00Z
nprot.2012.117	16.8	25.98	2012-10-04T00:00:00Z
ismej2012133	15.8	23.77	2012-11-22T00:00:00Z
ismej2012135	16.1	26.72	2012-11-22T00:00:00Z
ismej2012141	17.8	24.65	2012-11-22T00:00:00Z
ismej2012139	18.2	25.16	2012-11-22T00:00:00Z
ismej2012130	16.3	25.51	2012-11-22T00:00:00Z
ismej2012134	16.5	24.64	2012-11-22T00:00:00Z
ismej2012136	16.1	24.51	2012-11-22T00:00:00Z
ismej2012138	17.4	24.12	2012-11-22T00:00:00Z
ismej2012142	16.4	25.22	2012-11-22T00:00:00Z
nprot.2012.106	16.8	27.43	2012-09-13T00:00:00Z
nprot.2012.105	18.4	28.53	2012-09-13T00:00:00Z
nnano.2012.4	18.8	27.79	2012-02-06T00:00:00Z
nnano.2012.11	16.4	24.31	2012-02-06T00:00:00Z
nnano.2012.13	48.8	112.28	2012-02-06T00:00:00Z
nnano.2012.23	18.5	19.45	2012-02-19T00:00:00Z
nnano.2012.25	17.1	27.14	2012-02-05T00:00:00Z
nnano.2012.27	17.4	30.2	2012-02-26T00:00:00Z
nnano.2012.10	18.0	29.17	2012-02-06T00:00:00Z
nnano.2012.9	18.0	23.49	2012-02-06T00:00:00Z
nnano.2012.22	19.5	27.85	2012-02-12T00:00:00Z
nnano.2012.26	15.0	18.67	2012-02-05T00:00:00Z
nnano.2012.148	20.7	25.7	2012-08-19T00:00:00Z
npre.2012.6897.1	-15.7	-15.81	2012-02-17T00:00:00Z
nnano.2012.115	19.9	33.53	2012-07-01T00:00:00Z
nprot.2012.100	17.5	28.87	2012-09-06T00:00:00Z
nnano.2012.53	21.8	30.48	2012-04-22T00:00:00Z
nprot.2012.131	18.2	25.23	2012-11-15T00:00:00Z
nnano.2012.154	14.2	17.52	2012-09-05T00:00:00Z
nnano.2012.164	17.3	22.57	2012-09-09T00:00:00Z
nnano.2012.149	21.7	22.51	2012-09-05T00:00:00Z
nnano.2012.107	18.4	30.04	2012-07-01T00:00:00Z
nnano.2012.91	18.8	31.07	2012-07-01T00:00:00Z
nnano.2012.97	17.2	31.07	2012-06-24T00:00:00Z
nnano.2012.99	20.1	29.12	2012-06-24T00:00:00Z
nnano.2012.94	18.2	30.85	2012-07-01T00:00:00Z
ismej2012152	14.1	22.72	2012-12-20T00:00:00Z
nnano.2012.193	17.5	31.77	2012-11-06T00:00:00Z
ismej2012164	16.2	26.67	2012-12-20T00:00:00Z
ismej2012168	16.7	25.22	2012-12-20T00:00:00Z
ismej2012159	15.2	24.46	2012-12-20T00:00:00Z
ismej2012163	15.9	24.06	2012-12-20T00:00:00Z
